sender_account,receiver_account,amount,type,merchant_category,device,country,is_suspicious,pattern,transaction_id,timestamp,hour,day,is_high_risk_country,log_amount
ACCT100410,ACCT200389,92.89,transfer,electronics,atm,IR,True,rapid_movement,TXN002087,2025-01-10T07:27:00,7,Friday,True,4.53141599739943
ACCT100399,ACCT200344,53.05,withdrawal,gambling,pos_terminal,IR,True,rapid_movement,TXN002088,2025-02-21T12:10:00,12,Friday,True,3.971234865059992
ACCT100090,ACCT200178,117.92,payment,travel,atm,CN,False,normal,TXN002089,2025-02-22T06:41:00,6,Saturday,False,4.770006428441026
ACCT100244,ACCT200207,31.76,payment,crypto_exchange,mobile_app,AE,False,normal,TXN002090,2025-03-23T22:53:00,22,Sunday,False,3.458207636378935
ACCT100444,ACCT200477,6.01,withdrawal,electronics,pos_terminal,SG,False,normal,TXN002091,2025-03-26T01:53:00,1,Wednesday,False,1.7934247485471162
ACCT100159,ACCT200244,29.48,payment,travel,pos_terminal,SG,False,normal,TXN002092,2025-03-31T21:44:00,21,Monday,False,3.383712067321136
ACCT100119,ACCT200190,53.74,payment,online_services,mobile_app,RU,True,normal,TXN002093,2025-03-29T22:38:00,22,Saturday,True,3.984157603187345
ACCT100104,ACCT200383,45.95,deposit,crypto_exchange,atm,RU,True,normal,TXN002094,2025-03-26T13:52:00,13,Wednesday,True,3.827553848801696
ACCT100037,ACCT200139,61.31,withdrawal,retail,mobile_app,IN,False,normal,TXN002095,2025-01-02T19:11:00,19,Thursday,False,4.115942961774596
ACCT100332,ACCT200132,31.98,transfer,retail,web,NG,True,layering,TXN002096,2025-01-17T05:56:00,5,Friday,True,3.4651107074058083
ACCT100316,ACCT200433,169.91,deposit,crypto_exchange,mobile_app,RU,True,normal,TXN002097,2025-02-13T17:31:00,17,Thursday,True,5.135268885097667
ACCT100403,ACCT200359,90.48,transfer,retail,web,RU,True,layering,TXN002098,2025-02-28T09:32:00,9,Friday,True,4.505128831807865
ACCT100327,ACCT200321,112.15,deposit,online_services,pos_terminal,US,False,normal,TXN002099,2025-03-22T16:37:00,16,Saturday,False,4.719837260966218
ACCT100446,ACCT200235,3.73,transfer,electronics,mobile_app,IN,False,normal,TXN002100,2025-02-03T23:45:00,23,Monday,False,1.3164082336557241
ACCT100107,ACCT200355,64.24,transfer,retail,atm,IR,True,normal,TXN002101,2025-03-14T10:54:00,10,Friday,True,4.162626069638506
ACCT100166,ACCT200120,58.19,withdrawal,crypto_exchange,mobile_app,KY,True,structuring,TXN002102,2025-03-31T10:36:00,10,Monday,True,4.063713518668578
ACCT100064,ACCT200476,96.43,deposit,atm,mobile_app,KY,True,mule_account,TXN002103,2025-03-03T04:29:00,4,Monday,True,4.568817356522293
ACCT100075,ACCT200378,45.05,payment,electronics,pos_terminal,US,False,normal,TXN002104,2025-03-22T03:05:00,3,Saturday,False,3.807772984054347
ACCT100116,ACCT200153,98.23,payment,restaurant,web,RU,True,normal,TXN002105,2025-01-26T22:45:00,22,Sunday,True,4.5873116676867784
ACCT100146,ACCT200066,43.14,payment,online_services,atm,US,False,normal,TXN002106,2025-03-11T22:18:00,22,Tuesday,False,3.76445064096101
ACCT100295,ACCT200250,47.87,transfer,travel,atm,AE,False,normal,TXN002107,2025-03-05T08:41:00,8,Wednesday,False,3.8684890034044175
ACCT100281,ACCT200419,35.74,withdrawal,gambling,pos_terminal,CN,False,normal,TXN002108,2025-01-12T17:38:00,17,Sunday,False,3.576270509731282
ACCT100034,ACCT200367,15.37,transfer,retail,mobile_app,IN,False,normal,TXN002109,2025-01-03T16:37:00,16,Friday,False,2.7324175575505043
ACCT100241,ACCT200108,69.35,deposit,atm,pos_terminal,KY,True,structuring,TXN002110,2025-03-05T12:59:00,12,Wednesday,True,4.239166146760841
ACCT100473,ACCT200393,18.11,payment,gambling,pos_terminal,AE,True,round_tripping,TXN002111,2025-01-31T12:04:00,12,Friday,False,2.896464271895322
ACCT100256,ACCT200479,163.31,deposit,crypto_exchange,atm,NG,True,normal,TXN002112,2025-01-02T04:40:00,4,Thursday,True,5.095650235088652
ACCT100361,ACCT200076,8.77,deposit,atm,web,KY,True,normal,TXN002113,2025-02-14T08:06:00,8,Friday,True,2.1713368063840917
ACCT100200,ACCT200075,15.55,payment,travel,pos_terminal,CN,True,rapid_movement,TXN002114,2025-01-15T23:38:00,23,Wednesday,False,2.744060638625243
ACCT100149,ACCT200033,40.52,payment,gambling,atm,SG,False,normal,TXN002115,2025-02-08T20:49:00,20,Saturday,False,3.7017956793804827
ACCT100242,ACCT200257,36.73,payment,restaurant,atm,KY,True,normal,TXN002116,2025-01-14T06:01:00,6,Tuesday,True,3.6035938598315758
ACCT100010,ACCT200220,21.77,payment,restaurant,mobile_app,IN,False,normal,TXN002117,2025-02-11T18:35:00,18,Tuesday,False,3.080532875246456
ACCT100085,ACCT200346,50.44,deposit,travel,pos_terminal,AE,False,normal,TXN002118,2025-01-08T18:02:00,18,Wednesday,False,3.9207845110967185
ACCT100283,ACCT200450,78.79,payment,gambling,atm,IR,True,normal,TXN002119,2025-01-05T02:39:00,2,Sunday,True,4.366786085257597
ACCT100232,ACCT200053,4.67,deposit,retail,web,IN,False,normal,TXN002120,2025-01-28T21:08:00,21,Tuesday,False,1.541159071680806
ACCT100156,ACCT200301,25.07,deposit,retail,web,KY,True,normal,TXN002121,2025-01-30T17:47:00,17,Thursday,True,3.221671912170202
ACCT100290,ACCT200175,10.72,withdrawal,electronics,web,CN,False,normal,TXN002122,2025-01-16T23:40:00,23,Thursday,False,2.372111155642656
ACCT100060,ACCT200328,40.81,payment,crypto_exchange,pos_terminal,AE,False,normal,TXN002123,2025-03-08T18:20:00,18,Saturday,False,3.7089271494177143
ACCT100337,ACCT200140,14.1,deposit,retail,web,CN,False,normal,TXN002124,2025-02-09T03:38:00,3,Sunday,False,2.6461747973841225
ACCT100335,ACCT200117,11.57,transfer,atm,web,IN,False,normal,TXN002125,2025-02-02T09:03:00,9,Sunday,False,2.448415541205585
ACCT100083,ACCT200057,36.96,deposit,restaurant,web,UK,False,normal,TXN002126,2025-02-13T06:19:00,6,Thursday,False,3.6098362467734835
ACCT100183,ACCT200290,239.71,withdrawal,restaurant,mobile_app,US,True,structuring,TXN002127,2025-01-09T03:52:00,3,Thursday,False,5.479429859385319
ACCT100172,ACCT200094,9.18,transfer,retail,pos_terminal,IR,True,normal,TXN002128,2025-01-19T10:42:00,10,Sunday,True,2.217027204632399
ACCT100014,ACCT200486,34.67,payment,electronics,mobile_app,IR,True,normal,TXN002129,2025-02-09T05:26:00,5,Sunday,True,3.545874759696932
ACCT100231,ACCT200040,25.45,deposit,atm,web,KY,True,normal,TXN002130,2025-02-17T10:29:00,10,Monday,True,3.2367157429965316
ACCT100315,ACCT200390,47.87,payment,online_services,web,NG,True,mule_account,TXN002131,2025-02-15T20:31:00,20,Saturday,True,3.8684890034044175
ACCT100291,ACCT200438,37.89,deposit,crypto_exchange,web,KY,True,normal,TXN002132,2025-03-10T01:19:00,1,Monday,True,3.6346872250305093
ACCT100104,ACCT200395,38.77,payment,crypto_exchange,mobile_app,SG,False,normal,TXN002133,2025-03-20T13:34:00,13,Thursday,False,3.657646751682838
ACCT100173,ACCT200007,86.44,transfer,online_services,pos_terminal,US,True,rapid_movement,TXN002134,2025-02-06T09:24:00,9,Thursday,False,4.459450531638685
ACCT100139,ACCT200214,52.05,transfer,online_services,atm,IR,True,normal,TXN002135,2025-03-14T22:49:00,22,Friday,True,3.952204795060978
ACCT100278,ACCT200445,74.55,withdrawal,atm,pos_terminal,NG,True,normal,TXN002136,2025-02-12T07:30:00,7,Wednesday,True,4.311470041210748
ACCT100011,ACCT200002,53.26,transfer,gambling,mobile_app,US,False,normal,TXN002137,2025-01-13T14:41:00,14,Monday,False,3.9751855803857863
ACCT100225,ACCT200355,35.01,transfer,travel,web,RU,True,normal,TXN002138,2025-02-27T12:30:00,12,Thursday,True,3.555633734966574
ACCT100064,ACCT200235,30.13,transfer,electronics,web,UK,False,normal,TXN002139,2025-03-31T02:23:00,2,Monday,False,3.40552135314221
ACCT100024,ACCT200000,99.12,payment,electronics,pos_terminal,IN,False,normal,TXN002140,2025-01-31T13:34:00,13,Friday,False,4.596331237320887
ACCT100391,ACCT200491,38.13,transfer,electronics,atm,SG,True,structuring,TXN002141,2025-01-12T19:03:00,19,Sunday,False,3.6410013738694724
ACCT100298,ACCT200047,22.74,deposit,retail,pos_terminal,IN,False,normal,TXN002142,2025-01-17T16:13:00,16,Friday,False,3.12412548832239
ACCT100405,ACCT200405,64.34,deposit,gambling,web,CN,False,normal,TXN002143,2025-03-20T14:58:00,14,Thursday,False,4.16418152181088
ACCT100091,ACCT200284,85.8,withdrawal,gambling,atm,IN,False,normal,TXN002144,2025-01-08T17:14:00,17,Wednesday,False,4.4520190064939165
ACCT100388,ACCT200455,80.25,payment,electronics,atm,US,False,normal,TXN002145,2025-03-21T15:49:00,15,Friday,False,4.385146762010125
ACCT100142,ACCT200323,8.6,withdrawal,retail,pos_terminal,AE,True,round_tripping,TXN002146,2025-01-09T05:53:00,5,Thursday,False,2.151762203259462
ACCT100106,ACCT200386,25.39,transfer,gambling,web,IN,False,normal,TXN002147,2025-03-11T08:29:00,8,Tuesday,False,3.234355395716587
ACCT100422,ACCT200419,76.71,transfer,gambling,atm,NG,True,normal,TXN002148,2025-02-21T09:16:00,9,Friday,True,4.3400320779712045
ACCT100201,ACCT200228,41.67,transfer,gambling,web,SG,False,normal,TXN002149,2025-03-07T20:50:00,20,Friday,False,3.7297814454343623
ACCT100226,ACCT200254,153.44,transfer,electronics,atm,AE,True,structuring,TXN002150,2025-03-11T03:13:00,3,Tuesday,False,5.033309611135128
ACCT100018,ACCT200278,9.04,payment,atm,pos_terminal,NG,True,normal,TXN002151,2025-01-04T03:09:00,3,Saturday,True,2.201659174404085
ACCT100085,ACCT200131,7.05,transfer,travel,atm,UK,True,mule_account,TXN002152,2025-01-23T21:08:00,21,Thursday,False,1.9530276168241774
ACCT100223,ACCT200324,279.97,withdrawal,travel,web,AE,False,normal,TXN002153,2025-02-16T15:37:00,15,Sunday,False,5.634682454571901
ACCT100217,ACCT200375,64.71,transfer,restaurant,web,CN,False,normal,TXN002154,2025-02-05T04:03:00,4,Wednesday,False,4.169915749069174
ACCT100043,ACCT200390,25.46,withdrawal,crypto_exchange,atm,US,False,normal,TXN002155,2025-03-22T23:33:00,23,Saturday,False,3.2371085931292605
ACCT100084,ACCT200376,142.91,transfer,travel,pos_terminal,KY,True,normal,TXN002156,2025-01-07T23:05:00,23,Tuesday,True,4.962215061493703
ACCT100432,ACCT200053,12.32,withdrawal,retail,atm,NG,True,structuring,TXN002157,2025-01-03T01:56:00,1,Friday,True,2.511223958105374
ACCT100421,ACCT200073,23.16,payment,restaurant,atm,RU,True,layering,TXN002158,2025-02-04T07:18:00,7,Tuesday,True,3.1424266527047946
ACCT100459,ACCT200440,85.48,deposit,restaurant,mobile_app,RU,True,normal,TXN002159,2025-03-20T22:24:00,22,Thursday,True,4.448282430450947
ACCT100445,ACCT200188,19.94,transfer,electronics,pos_terminal,US,True,rapid_movement,TXN002160,2025-01-15T04:40:00,4,Wednesday,False,2.9927277645336923
ACCT100137,ACCT200450,18.56,withdrawal,restaurant,atm,AE,False,normal,TXN002161,2025-03-31T16:18:00,16,Monday,False,2.9210087273580543
ACCT100108,ACCT200242,107.12,payment,electronics,atm,CN,False,normal,TXN002162,2025-03-01T10:03:00,10,Saturday,False,4.673949701382917
ACCT100158,ACCT200271,33.19,transfer,atm,web,RU,True,normal,TXN002163,2025-01-01T11:51:00,11,Wednesday,True,3.502248625731883
ACCT100128,ACCT200448,11.14,transfer,crypto_exchange,pos_terminal,AE,False,normal,TXN002164,2025-02-10T04:51:00,4,Monday,False,2.410542234499138
ACCT100394,ACCT200051,28.45,payment,travel,pos_terminal,IR,True,round_tripping,TXN002165,2025-02-02T10:31:00,10,Sunday,True,3.34814816057234
ACCT100427,ACCT200041,32.47,withdrawal,crypto_exchange,atm,AE,False,normal,TXN002166,2025-01-04T20:33:00,20,Saturday,False,3.4803165861147547
ACCT100149,ACCT200453,35.34,payment,restaurant,mobile_app,SG,False,normal,TXN002167,2025-03-12T09:26:00,9,Wednesday,False,3.5650154668915506
ACCT100062,ACCT200290,34.27,payment,restaurant,web,IR,True,normal,TXN002168,2025-03-11T13:35:00,13,Tuesday,True,3.5342703358865175
ACCT100162,ACCT200140,39.6,deposit,travel,mobile_app,AE,False,normal,TXN002169,2025-01-20T14:19:00,14,Monday,False,3.6788291182604347
ACCT100493,ACCT200496,11.55,transfer,crypto_exchange,pos_terminal,IN,False,normal,TXN002170,2025-02-28T02:57:00,2,Friday,False,2.446685436967803
ACCT100006,ACCT200220,6.69,transfer,gambling,mobile_app,IN,False,normal,TXN002171,2025-03-24T19:45:00,19,Monday,False,1.900613874140137
ACCT100005,ACCT200348,113.88,payment,electronics,web,IN,False,normal,TXN002172,2025-03-02T09:37:00,9,Sunday,False,4.735145262409837
ACCT100029,ACCT200133,19.54,withdrawal,atm,atm,AE,False,normal,TXN002173,2025-01-18T14:22:00,14,Saturday,False,2.972463646614637
ACCT100033,ACCT200449,11.5,withdrawal,gambling,atm,KY,True,normal,TXN002174,2025-02-28T06:03:00,6,Friday,True,2.4423470353692043
ACCT100220,ACCT200130,55.65,deposit,restaurant,mobile_app,KY,True,normal,TXN002175,2025-03-10T15:34:00,15,Monday,True,4.019082077721554
ACCT100009,ACCT200380,48.59,withdrawal,restaurant,atm,US,True,round_tripping,TXN002176,2025-03-06T00:40:00,0,Thursday,False,3.883417748417812
ACCT100332,ACCT200472,71.19,transfer,electronics,web,NG,True,normal,TXN002177,2025-01-04T14:34:00,14,Saturday,True,4.265352359115782
ACCT100313,ACCT200390,26.93,withdrawal,electronics,web,SG,False,normal,TXN002178,2025-02-01T09:45:00,9,Saturday,False,3.2932409068235073
ACCT100180,ACCT200058,15.06,withdrawal,atm,pos_terminal,NG,True,structuring,TXN002179,2025-02-13T17:10:00,17,Thursday,True,2.7120422223717475
ACCT100252,ACCT200372,46.2,payment,atm,atm,RU,True,normal,TXN002180,2025-03-04T07:50:00,7,Tuesday,True,3.832979798087693
ACCT100163,ACCT200142,25.18,transfer,atm,atm,IN,True,rapid_movement,TXN002181,2025-02-10T21:59:00,21,Monday,False,3.2260500286162013
ACCT100442,ACCT200383,46.26,transfer,electronics,mobile_app,RU,True,normal,TXN002182,2025-01-18T01:36:00,1,Saturday,True,3.8342776568032932
ACCT100240,ACCT200311,41.53,transfer,online_services,pos_terminal,IR,True,normal,TXN002183,2025-01-04T05:49:00,5,Saturday,True,3.726416057642662
ACCT100379,ACCT200276,44.71,withdrawal,restaurant,mobile_app,NG,True,normal,TXN002184,2025-01-10T05:39:00,5,Friday,True,3.800197190245889
ACCT100036,ACCT200420,5.1,withdrawal,online_services,mobile_app,NG,True,normal,TXN002185,2025-02-27T11:46:00,11,Thursday,True,1.62924053973028
ACCT100350,ACCT200032,5.68,payment,gambling,web,RU,True,normal,TXN002186,2025-03-24T04:50:00,4,Monday,True,1.7369512327330598
ACCT100071,ACCT200069,43.37,withdrawal,atm,atm,UK,False,normal,TXN002187,2025-01-17T00:21:00,0,Friday,False,3.7697679578472747
ACCT100024,ACCT200114,13.16,transfer,restaurant,pos_terminal,AE,False,normal,TXN002188,2025-02-22T05:18:00,5,Saturday,False,2.5771819258971713
ACCT100428,ACCT200439,85.05,withdrawal,electronics,web,UK,False,normal,TXN002189,2025-01-28T01:52:00,1,Tuesday,False,4.44323931884187
ACCT100304,ACCT200446,183.03,deposit,crypto_exchange,mobile_app,AE,False,normal,TXN002190,2025-02-07T18:38:00,18,Friday,False,5.209650073831871
ACCT100002,ACCT200271,6.07,withdrawal,travel,atm,NG,True,normal,TXN002191,2025-03-03T14:34:00,14,Monday,True,1.803358605071407
ACCT100351,ACCT200439,68.04,payment,gambling,web,AE,False,normal,TXN002192,2025-03-14T17:40:00,17,Friday,False,4.220095767527661
ACCT100315,ACCT200414,16.59,deposit,gambling,atm,SG,True,layering,TXN002193,2025-03-23T20:27:00,20,Sunday,False,2.808800104202353
ACCT100055,ACCT200039,15.14,transfer,atm,atm,IR,True,layering,TXN002194,2025-03-01T06:21:00,6,Saturday,True,2.717340248009303
ACCT100337,ACCT200039,9.45,payment,gambling,web,NG,True,normal,TXN002195,2025-03-17T03:41:00,3,Monday,True,2.2460147415056513
ACCT100142,ACCT200322,15.48,transfer,crypto_exchange,atm,KY,True,layering,TXN002196,2025-02-22T03:49:00,3,Saturday,True,2.739548868161581
ACCT100180,ACCT200364,54.06,deposit,crypto_exchange,mobile_app,RU,True,round_tripping,TXN002197,2025-01-29T01:35:00,1,Wednesday,True,3.9900945408483017
ACCT100368,ACCT200271,27.89,payment,crypto_exchange,atm,CN,False,normal,TXN002198,2025-01-07T16:19:00,16,Tuesday,False,3.3282682016393976
ACCT100324,ACCT200045,39.03,transfer,gambling,web,US,True,rapid_movement,TXN002199,2025-02-04T21:47:00,21,Tuesday,False,3.6643305811925235
ACCT100012,ACCT200449,143.4,payment,restaurant,web,SG,False,normal,TXN002200,2025-03-01T15:51:00,15,Saturday,False,4.96563792816552
ACCT100081,ACCT200039,15.57,transfer,retail,atm,US,True,layering,TXN002201,2025-03-19T17:30:00,17,Wednesday,False,2.745345985845907
ACCT100220,ACCT200295,34.87,deposit,retail,pos_terminal,RU,True,normal,TXN002202,2025-03-11T01:43:00,1,Tuesday,True,3.5516268606875596
ACCT100190,ACCT200351,145.82,payment,travel,atm,CN,False,normal,TXN002203,2025-01-25T05:05:00,5,Saturday,False,4.9823729843782845
ACCT100065,ACCT200000,29.63,withdrawal,atm,mobile_app,AE,True,layering,TXN002204,2025-01-13T21:42:00,21,Monday,False,3.388787361585474
ACCT100244,ACCT200216,29.49,transfer,restaurant,mobile_app,UK,False,normal,TXN002205,2025-03-04T12:42:00,12,Tuesday,False,3.3840512228271846
ACCT100170,ACCT200364,36.67,deposit,online_services,mobile_app,RU,True,normal,TXN002206,2025-03-26T13:01:00,13,Wednesday,True,3.6019589820832345
ACCT100357,ACCT200019,13.6,payment,crypto_exchange,web,NG,True,normal,TXN002207,2025-01-08T15:42:00,15,Wednesday,True,2.6100697927420065
ACCT100428,ACCT200181,50.53,withdrawal,electronics,mobile_app,CN,False,normal,TXN002208,2025-03-05T06:33:00,6,Wednesday,False,3.9225672193038172
ACCT100092,ACCT200135,42.43,withdrawal,travel,pos_terminal,RU,True,normal,TXN002209,2025-01-19T08:42:00,8,Sunday,True,3.7478556592142334
ACCT100118,ACCT200028,9.51,transfer,restaurant,web,SG,False,normal,TXN002210,2025-02-18T07:03:00,7,Tuesday,False,2.252343876557299
ACCT100038,ACCT200169,69.48,deposit,travel,atm,IN,True,layering,TXN002211,2025-01-05T19:21:00,19,Sunday,False,4.241038941372905
ACCT100464,ACCT200157,39.77,deposit,gambling,pos_terminal,CN,False,normal,TXN002212,2025-03-25T10:19:00,10,Tuesday,False,3.6831128592195994
ACCT100292,ACCT200368,148.25,payment,gambling,web,KY,True,normal,TXN002213,2025-03-15T08:52:00,8,Saturday,True,4.998900037877835
ACCT100133,ACCT200362,74.8,payment,crypto_exchange,atm,SG,False,normal,TXN002214,2025-03-01T10:54:00,10,Saturday,False,4.314817884980432
ACCT100398,ACCT200160,50.2,deposit,gambling,mobile_app,NG,True,rapid_movement,TXN002215,2025-03-15T01:57:00,1,Saturday,True,3.9160150266976834
ACCT100126,ACCT200312,40.25,transfer,gambling,pos_terminal,US,False,normal,TXN002216,2025-03-26T18:29:00,18,Wednesday,False,3.6951100038645723
ACCT100201,ACCT200047,30.9,payment,restaurant,atm,US,False,normal,TXN002217,2025-03-03T17:29:00,17,Monday,False,3.4307561839036995
ACCT100007,ACCT200478,90.88,withdrawal,atm,atm,AE,True,mule_account,TXN002218,2025-02-01T01:06:00,1,Saturday,False,4.509539954972841
ACCT100144,ACCT200053,65.35,payment,travel,web,KY,True,normal,TXN002219,2025-03-31T15:16:00,15,Monday,True,4.17975744007023
ACCT100008,ACCT200177,42.27,withdrawal,gambling,web,RU,True,round_tripping,TXN002220,2025-01-19T12:48:00,12,Sunday,True,3.7440776145786985
ACCT100358,ACCT200450,336.99,deposit,online_services,mobile_app,SG,False,normal,TXN002221,2025-03-30T17:47:00,17,Sunday,False,5.820053256321588
ACCT100040,ACCT200017,83.84,payment,travel,atm,IR,True,normal,TXN002222,2025-01-02T02:10:00,2,Thursday,True,4.428910220572732
ACCT100141,ACCT200162,14.22,deposit,crypto_exchange,mobile_app,UK,True,structuring,TXN002223,2025-01-12T05:07:00,5,Sunday,False,2.6546494243750947
ACCT100004,ACCT200047,10.86,payment,travel,mobile_app,NG,True,mule_account,TXN002224,2025-01-16T01:15:00,1,Thursday,True,2.3850863145057892
ACCT100417,ACCT200270,20.99,payment,travel,pos_terminal,KY,True,round_tripping,TXN002225,2025-03-15T18:40:00,18,Saturday,True,3.0440461338325417
ACCT100242,ACCT200243,9.31,withdrawal,restaurant,pos_terminal,IR,True,normal,TXN002226,2025-01-28T04:02:00,4,Tuesday,True,2.231089091288976
ACCT100073,ACCT200357,25.31,transfer,electronics,atm,NG,True,normal,TXN002227,2025-01-06T14:24:00,14,Monday,True,3.2311995745570328
ACCT100119,ACCT200149,54.12,transfer,gambling,mobile_app,CN,False,normal,TXN002228,2025-02-16T19:32:00,19,Sunday,False,3.991203803302587
ACCT100401,ACCT200455,10.53,withdrawal,electronics,web,SG,False,normal,TXN002229,2025-01-18T15:48:00,15,Saturday,False,2.354228326145884
ACCT100147,ACCT200269,33.1,deposit,electronics,mobile_app,CN,False,normal,TXN002230,2025-02-03T03:29:00,3,Monday,False,3.4995332823830174
ACCT100289,ACCT200499,28.31,deposit,restaurant,atm,CN,False,normal,TXN002231,2025-02-23T01:07:00,1,Sunday,False,3.343215099123808
ACCT100384,ACCT200376,38.54,withdrawal,online_services,web,US,False,normal,TXN002232,2025-02-09T14:29:00,14,Sunday,False,3.6516966629862204
ACCT100016,ACCT200216,60.17,payment,atm,mobile_app,UK,False,normal,TXN002233,2025-02-23T11:52:00,11,Sunday,False,4.09717388923226
ACCT100095,ACCT200325,12.84,deposit,retail,pos_terminal,CN,False,normal,TXN002234,2025-02-24T01:15:00,1,Monday,False,2.552565298261815
