account_id,in_degree,out_degree,in_strength,out_strength,tx_sent,tx_received,in_out_ratio,strength_ratio,pagerank,betweenness_centrality,clustering_coefficient
A1288,87,113,33235.28,43273.29,113,87,0.7632,0.768,0.00045117,0.00020908,0.098914
A628,89,106,40336.32,47204.49,106,89,0.8318,0.8545,0.00045104,0.00019913,0.097982
A138,90,94,36512.97,37506.88,94,90,0.9474,0.9735,0.00045098,0.00041659,0.094248
A1765,92,113,41524.59,49378.69,113,92,0.807,0.8409,0.00045071,0.00045274,0.094891
A1563,91,97,34065.31,40656.88,97,91,0.9286,0.8379,0.00045048,0.00010255,0.097922
A858,91,117,36701.38,41717.87,117,91,0.7712,0.8798,0.00045007,0.00081146,0.092251
A27,88,105,34174.86,43462.89,105,88,0.8302,0.7863,0.00045006,0.00045639,0.097356
A764,91,105,40982.15,39147.58,105,91,0.8585,1.0469,0.00044995,0.00077336,0.094975
A1584,89,85,38314.09,29856.32,85,89,1.0349,1.2833,0.00044983,0.00040263,0.091408
A1129,92,89,35008.9,33304.63,89,92,1.0222,1.0512,0.00044979,0.00054033,0.094179
A1070,88,86,34893.59,31641.75,86,88,1.0115,1.1028,0.00044975,0.00054025,0.090686
A237,87,110,33031.77,44222.12,110,87,0.7838,0.747,0.00044951,0.00041405,0.097906
A241,89,102,34203.48,39784.64,102,89,0.8641,0.8597,0.00044942,0.00023923,0.087897
A1464,90,92,34370.65,34386.85,92,90,0.9677,0.9995,0.00044938,0.00042523,0.09398
A1223,90,118,36679.77,48381.72,118,90,0.7563,0.7581,0.00044915,0.00043823,0.092714
A1730,89,97,37032.07,37570.64,97,89,0.9082,0.9857,0.000449,0.00048524,0.093182
A1944,88,81,37083.53,25605.94,81,88,1.0732,1.4482,0.00044897,8.522e-05,0.096157
A655,89,91,34584.99,34432.75,91,89,0.9674,1.0044,0.00044892,0.0005371,0.091916
A640,86,99,35355.74,38826.1,99,86,0.86,0.9106,0.0004488,0.00039761,0.094935
A1114,87,114,36328.1,47893.69,114,87,0.7565,0.7585,0.0004488,0.00049193,0.095615
A288,88,107,34542.18,43033.64,107,88,0.8148,0.8027,0.00044879,0.00081833,0.094619
A1932,83,84,28429.34,35462.98,84,83,0.9765,0.8017,0.00044869,0.00046398,0.092997
A1660,88,100,36668.13,37270.39,100,88,0.8713,0.9838,0.00044868,0.00049081,0.09601
A1035,89,103,35573.62,43943.87,103,89,0.8558,0.8095,0.00044857,0.00010054,0.0953
A1773,89,109,34111.81,46806.39,109,89,0.8091,0.7288,0.00044857,0.00064299,0.098766
A1872,87,106,35306.31,43177.88,106,87,0.8131,0.8177,0.00044856,0.00033135,0.091875
A797,88,91,38707.08,36645.86,91,88,0.9565,1.0562,0.00044847,0.00061825,0.098408
A1145,91,81,39439.69,37213.57,81,91,1.1098,1.0598,0.00044841,0.00026012,0.097785
A621,89,111,41135.97,41597.04,111,89,0.7946,0.9889,0.00044835,0.00070467,0.092987
A656,88,118,34051.27,50884.73,118,88,0.7395,0.6692,0.00044831,0.00021829,0.093511
A1300,87,104,30675.0,44308.92,104,87,0.8286,0.6923,0.0004481,0.00040211,0.097062
A376,85,81,35109.12,29627.48,81,85,1.0366,1.185,0.00044792,0.0003031,0.090865
A390,84,98,37233.92,41571.92,98,84,0.8485,0.8957,0.00044782,0.00048699,0.095371
A1966,88,88,36071.92,32268.53,88,88,0.9888,1.1179,0.00044779,0.0003421,0.098838
A521,90,111,31735.15,40497.75,111,90,0.8036,0.7836,0.00044775,0.00032408,0.094398
A340,87,103,34609.36,42569.31,103,87,0.8365,0.813,0.00044774,0.0009322,0.09884
A1821,88,80,38268.36,36678.58,80,88,1.0864,1.0433,0.00044772,0.00047194,0.095928
A1341,90,95,30885.54,34192.91,95,90,0.9375,0.9033,0.00044759,0.00028583,0.09702
A162,90,102,35122.73,40774.22,102,90,0.8738,0.8614,0.00044752,0.00017736,0.103165
A1319,91,111,41521.69,44542.12,111,91,0.8125,0.9322,0.00044727,0.00032155,0.093318
A1536,89,109,36324.81,42133.29,109,89,0.8091,0.8621,0.00044721,0.00023447,0.093557
A988,87,101,35245.06,42033.52,101,87,0.8529,0.8385,0.00044705,0.00049368,0.09788
A1513,87,121,37670.35,49046.27,121,87,0.7131,0.7681,0.00044699,0.00087631,0.091448
A1247,95,100,36960.96,40194.05,100,95,0.9406,0.9196,0.00044689,0.00039249,0.098479
A961,86,105,33404.46,42838.58,105,86,0.8113,0.7798,0.00044679,4.5e-06,0.099144
A677,88,109,31322.5,42048.13,109,88,0.8,0.7449,0.00044679,0.00050197,0.097622
A1333,86,94,38176.98,42300.64,94,86,0.9053,0.9025,0.00044675,0.0002056,0.097471
A1276,88,102,39963.82,39677.07,102,88,0.8544,1.0072,0.00044673,0.00059119,0.092479
A597,88,104,32151.6,42617.73,104,88,0.8381,0.7544,0.00044666,0.00079829,0.096227
A1033,90,92,34151.19,34203.63,92,90,0.9677,0.9985,0.00044666,0.00017786,0.097459
A749,89,91,28976.96,40568.24,91,89,0.9674,0.7143,0.00044642,0.00081415,0.092015
A15,89,89,46758.04,49341.56,89,89,0.9889,0.9476,0.00044608,0.00034168,0.094463
A314,90,89,34557.39,58895.68,89,90,1.0,0.5868,0.00044605,0.00052866,0.094826
A86,86,94,39201.85,33323.02,94,86,0.9053,1.1764,0.00044593,0.00037552,0.091745
A1636,87,91,33782.17,36742.54,91,87,0.9457,0.9194,0.0004459,0.0002548,0.098338
A599,87,91,35923.08,40770.48,91,87,0.9457,0.8811,0.0004459,0.00046698,0.094111
A208,90,103,35730.31,33861.38,103,90,0.8654,1.0552,0.00044587,0.00070841,0.099941
A1725,91,103,36741.63,39021.45,103,91,0.875,0.9416,0.00044583,0.0003003,0.099119
A1810,87,96,39884.11,39915.27,96,87,0.8969,0.9992,0.00044578,0.00038956,0.095211
A145,86,98,33059.39,35681.0,98,86,0.8687,0.9265,0.00044574,0.00046877,0.095596
A755,88,112,35405.45,46084.68,112,88,0.7788,0.7683,0.00044568,0.00057052,0.094902
A1315,87,92,34608.46,38479.5,92,87,0.9355,0.8994,0.00044558,0.00025546,0.092068
A606,84,95,34380.33,33428.26,95,84,0.875,1.0285,0.00044544,0.00089787,0.094943
A1979,87,92,31449.0,36967.18,92,87,0.9355,0.8507,0.00044538,0.00054115,0.100998
A895,90,104,36271.59,38270.98,104,90,0.8571,0.9478,0.00044535,0.0005016,0.095652
A638,89,114,31467.29,48695.52,114,89,0.7739,0.6462,0.00044531,0.00043634,0.094895
A1036,87,105,34084.33,44093.3,105,87,0.8208,0.773,0.00044527,0.00050243,0.091737
A671,87,95,36627.75,35248.07,95,87,0.9062,1.0391,0.00044521,3.83e-06,0.096871
A1676,91,105,33215.14,35239.22,105,91,0.8585,0.9426,0.00044515,0.00032862,0.094773
A159,85,98,35431.35,37352.87,98,85,0.8586,0.9486,0.00044494,0.0003488,0.096289
A182,87,121,35573.37,51204.4,121,87,0.7131,0.6947,0.00044483,0.00036175,0.095729
A996,88,84,34958.09,31524.04,84,88,1.0353,1.1089,0.00044463,0.00064773,0.095887
A1838,90,102,34493.23,34864.63,102,90,0.8738,0.9893,0.00044459,0.00038729,0.09718
A778,90,128,33383.76,52084.56,128,90,0.6977,0.641,0.0004445,0.00086945,0.094086
A213,87,104,32318.97,44830.87,104,87,0.8286,0.7209,0.00044442,0.00063322,0.095764
A22,91,92,34929.1,36086.62,92,91,0.9785,0.9679,0.00044438,0.00037373,0.096967
A683,86,90,36949.76,38724.47,90,86,0.9451,0.9542,0.00044435,0.00041333,0.097985
A1083,85,107,34424.97,44772.5,107,85,0.787,0.7689,0.000444,0.00022636,0.096426
A854,90,98,37182.65,41636.9,98,90,0.9091,0.893,0.00044386,0.00067408,0.095976
A1960,84,108,37342.84,43070.2,108,84,0.7706,0.867,0.0004437,0.00042498,0.092708
A944,86,107,36970.6,39105.19,107,86,0.7963,0.9454,0.00044366,0.0003507,0.096715
A398,86,108,51946.81,63234.95,108,86,0.789,0.8215,0.00044352,0.00020305,0.096743
A1436,87,102,36828.65,45160.26,102,87,0.8447,0.8155,0.00044348,0.00053151,0.095137
A261,90,117,34969.28,49187.49,117,90,0.7627,0.7109,0.00044342,0.00023857,0.096084
A1175,89,99,34872.27,40920.49,99,89,0.89,0.8522,0.00044341,0.00056158,0.09513
A1774,88,101,32911.78,40870.37,101,88,0.8627,0.8053,0.00044322,0.00041507,0.096214
A1201,87,87,31393.13,33398.71,87,87,0.9886,0.94,0.00044314,8.805e-05,0.092057
A380,85,114,36746.4,51495.97,114,85,0.7391,0.7136,0.00044277,0.00013177,0.09819
A1811,89,101,34388.68,40989.61,101,89,0.8725,0.839,0.00044249,0.00021004,0.096236
A1727,88,90,38331.37,35920.23,90,88,0.967,1.0671,0.00044209,0.00016039,0.091663
A1624,85,91,43224.39,45888.43,91,85,0.9239,0.9419,0.00044202,0.00035855,0.097561
A101,86,101,31962.86,35959.6,101,86,0.8431,0.8889,0.00044156,0.00039343,0.093917
A115,89,96,35298.15,35573.52,96,89,0.9175,0.9923,0.00044153,0.00048247,0.092643
A143,86,100,35467.09,40870.71,100,86,0.8515,0.8678,0.00044137,0.00034066,0.094649
A150,86,88,32204.13,33295.39,88,86,0.9663,0.9672,0.00044125,0.00018914,0.094111
A1628,88,106,32261.15,42750.68,106,88,0.8224,0.7546,0.00044114,0.00066944,0.096429
A1407,87,105,36556.92,39788.64,105,87,0.8208,0.9188,0.00044113,0.00065879,0.095779
A1368,85,91,35269.47,37334.17,91,85,0.9239,0.9447,0.00044106,0.00044033,0.09551
A687,87,99,32117.31,42285.46,99,87,0.87,0.7595,0.00044105,0.00043768,0.09343
A1376,86,97,36123.87,42920.15,97,86,0.8776,0.8417,0.00044098,0.0003634,0.096552
A280,92,110,36244.64,47834.93,110,92,0.8288,0.7577,0.0004407,0.00068966,0.090893
A1935,87,112,33684.22,42204.01,112,87,0.7699,0.7981,0.00044054,0.00056005,0.094506
A1574,83,113,35256.7,48601.81,113,83,0.7281,0.7254,0.00044042,0.00034823,0.092773
A1763,86,109,37795.5,42882.07,109,86,0.7818,0.8814,0.00044033,0.00038922,0.094333
A334,84,98,35580.36,42390.62,98,84,0.8485,0.8393,0.00044008,0.00017429,0.095981
A1284,89,103,37553.59,41929.26,103,89,0.8558,0.8956,0.00043986,0.00039985,0.094698
A1681,88,102,33689.35,37508.93,102,88,0.8544,0.8982,0.0004398,0.00055152,0.101246
A1000,89,95,35316.24,36877.22,95,89,0.9271,0.9577,0.00043979,0.00039777,0.097265
A826,86,110,29611.56,41427.8,110,86,0.7748,0.7148,0.00043972,0.00076981,0.095099
A903,84,119,33602.33,47085.65,119,84,0.7,0.7136,0.00043968,0.000448,0.097689
A1794,84,105,35494.81,40795.3,105,84,0.7925,0.8701,0.00043934,0.00040562,0.089637
A1714,87,91,33339.28,36814.98,91,87,0.9457,0.9056,0.00043928,0.00033171,0.09235
A856,90,89,34494.97,31760.64,89,90,1.0,1.0861,0.00043892,0.00036879,0.097946
A1914,89,100,33746.73,40702.5,100,89,0.8812,0.8291,0.00043878,0.0004124,0.092162
A1705,84,99,33297.78,39145.28,99,84,0.84,0.8506,0.00043865,0.00037139,0.094331
A31,85,110,33537.09,47102.54,110,85,0.7658,0.712,0.00043813,0.00039633,0.095828
A1744,86,105,40904.83,41009.45,105,86,0.8113,0.9974,0.00043807,0.00013665,0.092718
A1338,82,101,27979.16,41627.85,101,82,0.8039,0.6721,0.00043768,0.0003247,0.09625
A1999,83,102,36484.93,37125.44,102,83,0.8058,0.9827,0.00043695,0.0004675,0.096553
A675,87,93,29660.56,40086.69,93,87,0.9255,0.7399,0.0004367,0.00048999,0.095906
A736,87,97,31786.04,41593.7,97,87,0.8878,0.7642,0.00043662,0.00029764,0.099191
A760,85,90,38661.02,39097.03,90,85,0.9341,0.9888,0.00043621,0.00050502,0.09552
A375,84,104,36556.07,42088.18,104,84,0.8,0.8686,0.00043616,0.00063104,0.095779
A404,84,96,40033.24,43793.67,96,84,0.866,0.9141,0.00043616,0.00039302,0.089363
A1032,86,100,31731.86,39403.38,100,86,0.8515,0.8053,0.00043606,0.00023365,0.097952
A1257,88,102,34271.72,39671.49,102,88,0.8544,0.8639,0.00043602,0.00028792,0.100796
A970,85,104,32002.98,41284.42,104,85,0.8095,0.7752,0.00043601,0.00055453,0.094226
A1253,84,106,30611.58,36427.65,106,84,0.785,0.8403,0.0004359,0.00022714,0.092162
A453,86,104,35896.61,40266.4,104,86,0.819,0.8915,0.00043581,0.0005672,0.101117
A1014,85,95,37326.54,38329.9,95,85,0.8854,0.9738,0.00043502,0.00042764,0.094315
A1359,89,108,32875.93,41491.57,108,89,0.8165,0.7924,0.00043488,0.00043807,0.093128
A1918,83,95,30075.35,32248.83,95,83,0.8646,0.9326,0.00043482,0.00041103,0.09793
A322,86,94,31908.69,34808.98,94,86,0.9053,0.9167,0.00043478,9.367e-05,0.094111
A432,83,111,32756.14,45450.79,111,83,0.7411,0.7207,0.00043464,0.00034417,0.093596
A189,84,112,31329.37,41315.52,112,84,0.7434,0.7583,0.00043454,0.00065471,0.097565
A1903,89,104,34477.98,39001.75,104,89,0.8476,0.884,0.00043453,0.00026355,0.096623
A1572,85,98,35254.8,41824.12,98,85,0.8586,0.8429,0.00043439,0.00052496,0.096495
A30,85,102,37033.8,40559.85,102,85,0.8252,0.9131,0.00043437,0.00010157,0.093717
A1419,83,112,29343.81,45891.61,112,83,0.7345,0.6394,0.00043435,0.00057378,0.098825
A1038,86,104,57978.56,67846.59,104,86,0.819,0.8546,0.00043397,0.00051619,0.092101
A325,84,93,35484.0,35452.59,93,84,0.8936,1.0009,0.00043392,0.00052122,0.09228
A1072,84,105,34527.69,43138.95,105,84,0.7925,0.8004,0.00043375,0.00043538,0.09444
A1274,83,116,31512.94,48330.36,116,83,0.7094,0.652,0.00043368,0.00049687,0.095405
A1100,87,121,33682.2,52318.33,121,87,0.7131,0.6438,0.00043364,5.04e-06,0.098392
A594,85,111,33431.64,42320.6,111,85,0.7589,0.79,0.00043364,0.00057242,0.096996
A104,88,104,34473.81,36890.63,104,88,0.8381,0.9345,0.00043356,0.00065983,0.095985
A1552,86,91,34874.64,33855.25,91,86,0.9348,1.0301,0.00043352,0.00045283,0.09625
A1969,82,105,31801.04,37705.29,105,82,0.7736,0.8434,0.00043338,0.00041438,0.094658
A149,88,110,29884.65,44883.22,110,88,0.7928,0.6658,0.00043332,0.00039045,0.097577
A251,84,102,37726.47,39650.16,102,84,0.8155,0.9515,0.00043298,0.00067212,0.100743
A582,88,111,38727.2,43950.54,111,88,0.7857,0.8812,0.00043245,0.00032825,0.097933
A785,88,114,34425.17,44309.25,114,88,0.7652,0.7769,0.00043216,0.00060614,0.095612
A1852,85,103,31471.76,42561.79,103,85,0.8173,0.7394,0.00043201,0.00053403,0.096412
A692,84,94,32860.64,41029.72,94,84,0.8842,0.8009,0.00043195,0.00071318,0.094744
A870,83,88,35547.44,33384.0,88,83,0.9326,1.0648,0.00043186,0.00027251,0.093478
A313,81,107,34526.4,41982.29,107,81,0.75,0.8224,0.00043185,0.00023207,0.095082
A1514,85,96,34211.61,34926.52,96,85,0.8763,0.9795,0.00043182,0.00034625,0.095
A1505,84,104,31363.74,40804.16,104,84,0.8,0.7686,0.00043181,0.00040394,0.095828
A816,85,106,34096.79,44670.12,106,85,0.7944,0.7633,0.00043166,0.00049177,0.097759
A543,87,109,34780.31,48154.66,109,87,0.7909,0.7223,0.00043093,0.00089406,0.093926
A337,84,95,35532.9,36907.06,95,84,0.875,0.9628,0.00043078,0.00033707,0.09521
A747,85,87,52257.67,39149.4,87,85,0.9659,1.3348,0.0004306,0.00070425,0.093392
A1685,83,98,31113.5,39468.78,98,83,0.8384,0.7883,0.00043045,0.00053702,0.095403
A82,89,95,41693.56,39870.05,95,89,0.9271,1.0457,0.00042983,0.00026613,0.09797
A570,82,89,31496.99,40003.26,89,82,0.9111,0.7874,0.00042889,0.00010275,0.097116
A312,82,100,35080.22,36431.4,100,82,0.8119,0.9629,0.00042865,0.0004696,0.092956
A1481,84,97,36751.63,38944.73,97,84,0.8571,0.9437,0.00042857,0.00027546,0.096364
A1487,89,113,37427.54,41173.81,113,89,0.7807,0.909,0.00042782,0.00038777,0.093469
A392,81,101,36636.44,50637.91,101,81,0.7941,0.7235,0.00042744,0.00049349,0.096695
A468,85,94,53611.71,40228.9,94,85,0.8947,1.3327,0.00042741,0.00048809,0.094049
A1448,81,93,32473.18,37350.86,93,81,0.8617,0.8694,0.00042739,0.00045176,0.095808
A1262,82,110,39235.3,42633.87,110,82,0.7387,0.9203,0.0004273,0.00060373,0.094839
A265,81,94,37791.85,38134.03,94,81,0.8526,0.991,0.00042715,0.00018492,0.093829
A348,87,109,34769.07,44264.71,109,87,0.7909,0.7855,0.00042654,0.00076046,0.094159
A1494,82,113,33113.27,46650.04,113,82,0.7193,0.7098,0.00042599,0.00041296,0.099693
A1882,83,107,32006.56,39655.7,107,83,0.7685,0.8071,0.00042576,0.00046037,0.094847
A530,81,114,36235.65,46300.27,114,81,0.7043,0.7826,0.0004253,0.00039188,0.091833
A698,83,102,32771.45,41778.28,102,83,0.8058,0.7844,0.00042502,0.00046465,0.093696
A393,81,101,30843.41,40251.93,101,81,0.7941,0.7663,0.00042501,0.00037786,0.093156
A1516,82,119,27333.51,50057.86,119,82,0.6833,0.546,0.00042488,0.00026194,0.098691
A676,84,95,37510.6,37280.41,95,84,0.875,1.0062,0.00042475,0.00036105,0.098338
A770,82,106,34114.15,39996.88,106,82,0.7664,0.8529,0.00042386,0.00024112,0.089687
A449,87,99,37181.67,38204.52,99,87,0.87,0.9732,0.00042385,0.00027579,0.095304
A626,81,107,29017.96,48316.15,107,81,0.75,0.6006,0.00042384,0.00013977,0.094916
A863,82,106,33982.16,39852.52,106,82,0.7664,0.8527,0.0004237,0.00021755,0.0977
A366,80,102,34449.23,41451.24,102,80,0.7767,0.8311,0.00042301,0.00051041,0.098549
A513,81,90,34465.71,35350.88,90,81,0.8901,0.975,0.00042262,0.00049409,0.093939
A187,82,104,35537.78,36983.84,104,82,0.781,0.9609,0.00042252,0.00031171,0.095018
A1716,80,106,29936.99,42221.25,106,80,0.7477,0.7091,0.00042244,0.00024693,0.095034
A1761,81,102,32237.49,43263.08,102,81,0.7864,0.7452,0.00042233,0.00032603,0.097801
A948,79,100,31485.5,44916.82,100,79,0.7822,0.701,0.00042227,0.00029933,0.098785
A1040,84,95,33070.15,37431.29,95,84,0.875,0.8835,0.00042174,0.00028041,0.093067
A209,82,95,34694.85,42775.92,95,82,0.8542,0.8111,0.00042171,0.00026212,0.095649
A1970,83,108,28921.33,45389.09,108,83,0.7615,0.6372,0.00042162,0.00046195,0.096199
A665,81,90,35456.8,40154.98,90,81,0.8901,0.883,0.00042152,0.00050558,0.100157
A79,85,98,37300.12,38357.61,98,85,0.8586,0.9724,0.00042111,0.00018915,0.096219
A1352,80,116,31863.81,48072.62,116,80,0.6838,0.6628,0.00042069,0.00031632,0.096541
A450,84,91,36170.98,39156.0,91,84,0.913,0.9238,0.00042056,2.32e-06,0.092244
A878,82,110,28805.76,45450.03,110,82,0.7387,0.6338,0.00042053,0.00029923,0.090254
A514,81,115,35495.54,42556.85,115,81,0.6983,0.8341,0.00042005,0.00019818,0.095094
A533,79,97,31510.92,37462.8,97,79,0.8061,0.8411,0.00041987,0.00060428,0.095592
A934,79,100,28498.7,44477.74,100,79,0.7822,0.6407,0.00041986,0.00046614,0.099415
A545,81,84,28563.74,37287.41,84,81,0.9529,0.766,0.00041983,0.00063825,0.091872
A456,81,86,30194.85,34101.51,86,81,0.931,0.8854,0.00041962,0.00017565,0.096541
A1043,82,110,35684.35,42133.56,110,82,0.7387,0.8469,0.00041903,0.00041241,0.093596
A289,77,100,28787.92,38706.1,100,77,0.7624,0.7438,0.00041858,0.00071577,0.093498
A259,79,101,32366.61,43381.14,101,79,0.7745,0.7461,0.00041783,0.00053653,0.097919
A429,80,107,27555.58,47552.85,107,80,0.7407,0.5795,0.00041772,0.00036237,0.096048
A1938,80,112,28333.18,47728.48,112,80,0.708,0.5936,0.00041767,0.00054138,0.092421
A1699,81,102,30003.2,40371.07,102,81,0.7864,0.7432,0.00041725,0.0003082,0.094504
A1697,78,96,29580.46,60196.0,96,78,0.8041,0.4914,0.00041722,0.00033418,0.095713
A36,82,110,29668.38,36636.93,110,82,0.7387,0.8098,0.00041699,0.0005824,0.093437
A19,81,91,32441.9,35472.33,91,81,0.8804,0.9146,0.0004166,0.00011164,0.096459
A1314,81,89,33536.65,39039.2,89,81,0.9,0.8591,0.0004163,0.00027655,0.097078
A135,81,89,32578.32,37576.2,89,81,0.9,0.867,0.00041537,0.00034457,0.091021
A418,82,91,53365.45,55931.51,91,82,0.8913,0.9541,0.00041498,0.00053326,0.098305
A1695,81,102,31897.83,37175.25,102,81,0.7864,0.858,0.00041393,0.00027709,0.097779
A1357,81,111,36821.46,43589.1,111,81,0.7232,0.8447,0.00041354,0.00032827,0.097065
A1942,85,124,29945.16,45804.91,124,85,0.68,0.6538,0.00041226,0.00036731,0.092976
A1630,78,93,30862.02,36051.88,93,78,0.8298,0.856,0.00041221,0.00038342,0.096514
A423,79,109,30523.55,42159.35,109,79,0.7182,0.724,0.00041156,0.00040644,0.093779
A1282,79,104,29370.44,41364.37,104,79,0.7524,0.71,0.00041155,0.00013849,0.094805
A266,79,113,32412.61,47245.1,113,79,0.693,0.6861,0.00041098,0.00012841,0.096617
A1988,79,92,35945.51,34827.75,92,79,0.8495,1.0321,0.00041065,0.00032858,0.099762
A1517,79,103,33415.8,51361.02,103,79,0.7596,0.6506,0.00041039,0.00078909,0.094612
A1523,84,118,36600.23,45865.04,118,84,0.7059,0.798,0.00040953,0.00059188,0.097327
A615,79,79,27244.58,28863.04,79,79,0.9875,0.9439,0.00040906,0.000674,0.096172
A1619,77,109,35212.64,42385.89,109,77,0.7,0.8308,0.00040894,0.00038627,0.09395
A1160,81,86,30715.98,28145.91,86,81,0.931,1.0913,0.00040887,0.0003406,0.096428
A716,77,97,53811.62,58395.12,97,77,0.7857,0.9215,0.00040858,0.00010085,0.093842
A307,79,101,32111.84,42372.68,101,79,0.7745,0.7578,0.00040683,0.00021672,0.094995
A1398,76,91,30150.72,34823.92,91,76,0.8261,0.8658,0.00040626,0.00022989,0.090791
A1609,79,102,31689.27,46808.32,102,79,0.767,0.677,0.00040613,3.85e-06,0.09189
A1453,79,103,27914.44,41964.4,103,79,0.7596,0.6652,0.00040535,0.00056334,0.093073
A1848,76,93,34369.83,40844.97,93,76,0.8085,0.8415,0.00040508,0.00025918,0.095167
A1456,78,94,31611.22,32849.7,94,78,0.8211,0.9623,0.0004049,0.00024536,0.093521
A1109,79,126,31552.82,50647.93,126,79,0.622,0.623,0.00040454,0.00063986,0.100798
A1149,79,93,34606.09,36824.45,93,79,0.8404,0.9398,0.00040406,0.00078095,0.097438
A732,79,100,34410.76,40183.78,100,79,0.7822,0.8563,0.00040258,0.00030264,0.095452
A1277,80,83,31101.42,38117.27,83,80,0.9524,0.8159,0.00040004,0.00063611,0.098677
A1866,78,116,32804.09,42102.68,116,78,0.6667,0.7791,0.00039937,0.00031493,0.097065
A183,76,89,28175.25,32333.39,89,76,0.8444,0.8714,0.00039864,0.00023817,0.091903
A1466,80,109,32145.38,40454.82,109,80,0.7273,0.7946,0.00039854,0.00044101,0.100044
A784,76,120,32342.62,46943.16,120,76,0.6281,0.689,0.00039811,0.00036006,0.094682
A1412,75,104,23635.5,45138.91,104,75,0.7143,0.5236,0.00039782,2.7e-06,0.097239
A1591,78,98,32876.09,41105.33,98,78,0.7879,0.7998,0.00039645,0.00028881,0.093392
A646,77,96,31164.71,41185.45,96,77,0.7938,0.7567,0.00039557,0.00017764,0.098374
A1439,74,99,30494.1,39585.42,99,74,0.74,0.7703,0.0003952,0.00058261,0.097486
A1482,75,111,31128.54,43720.69,111,75,0.6696,0.712,0.0003949,0.00032586,0.094839
A173,77,96,32377.72,39244.63,96,77,0.7938,0.825,0.0003935,0.0001666,0.094643
A295,75,96,29623.95,40039.42,96,75,0.7732,0.7399,0.00039319,0.00052564,0.092698
A330,76,94,28692.12,38490.33,94,76,0.8,0.7454,0.00039237,0.00021299,0.100628
A1989,73,87,34493.73,34788.96,87,73,0.8295,0.9915,0.000391,0.00062669,0.098073
A346,75,109,30163.09,44535.13,109,75,0.6818,0.6773,0.00039054,0.00031529,0.093091
A50,70,115,28619.01,48869.98,115,70,0.6034,0.5856,0.00038898,0.00032993,0.097208
A1961,75,95,30121.2,40263.39,95,75,0.7812,0.7481,0.00038884,0.00058947,0.09472
A1191,75,115,27017.38,48123.84,115,75,0.6466,0.5614,0.00038809,0.00033502,0.095826
A1141,73,108,26977.02,40018.85,108,73,0.6697,0.6741,0.00038741,0.000348,0.100503
A1091,76,95,28324.76,36713.35,95,76,0.7917,0.7715,0.00038586,0.00037834,0.097642
A1307,75,98,26516.98,37546.9,98,75,0.7576,0.7062,0.00038553,0.00051321,0.090753
A1111,74,107,27174.08,45617.88,107,74,0.6852,0.5957,0.00038448,0.0004406,0.097801
A1026,76,108,30040.61,44839.47,108,76,0.6972,0.67,0.00038396,0.00018202,0.093571
A787,71,92,47282.57,39718.02,92,71,0.7634,1.1905,0.00038219,0.00017287,0.093827
A63,70,94,25765.95,39928.45,94,70,0.7368,0.6453,0.00038201,0.00016817,0.094899
A1820,73,101,30361.33,38100.82,101,73,0.7157,0.7969,0.00038147,0.00020817,0.09182
A1812,72,126,28885.4,48973.29,126,72,0.5669,0.5898,0.00037947,0.00025081,0.090679
A1121,70,98,25727.46,40127.71,98,70,0.7071,0.6411,0.00037875,0.00019776,0.09602
A378,73,92,32607.49,34240.73,92,73,0.7849,0.9523,0.00037725,0.00052991,0.092767
A1869,69,102,27860.36,38572.16,102,69,0.6699,0.7223,0.00037161,0.00029994,0.092003
A1059,68,101,30193.91,37843.34,101,68,0.6667,0.7979,0.00035805,0.00027425,0.094395
A1813,67,101,28038.07,42479.27,101,67,0.6569,0.66,0.00035096,9.75e-05,0.094983
A344,62,102,24522.54,39678.1,102,62,0.6019,0.618,0.00034643,0.00049112,0.096112
